./deltaBS_87/SL1344_snippy_87/results.dbs # MEAN: 0.000753851196329073 SD: 1.96304652121175 EMP_CUT: 0
./deltaBS_77/SL1344_snippy_77/results.dbs # MEAN: -0.0106505944517832 SD: 1.65113890986086 EMP_CUT: 0
./deltaBS_15/SL1344_snippy_15/results.dbs # MEAN: 0.00694650205761317 SD: 1.76498054253119 EMP_CUT: 0.0999999999999943
./deltaBS_101/SL1344_snippy_101/results.dbs # MEAN: -0.00742451740636843 SD: 1.69678470001384 EMP_CUT: 0
./deltaBS_120/SL1344_snippy_120/results.dbs # MEAN: -0.0088603425559947 SD: 1.61163562429068 EMP_CUT: 0.0999999999999659
./deltaBS_74/SL1344_snippy_74/results.dbs # MEAN: 0.0359117840684662 SD: 2.4262116637256 EMP_CUT: 0.0999999999999943
./deltaBS_84/SL1344_snippy_84/results.dbs # MEAN: 0.0320627062706272 SD: 2.22316664161913 EMP_CUT: 0
./deltaBS_73/SL1344_snippy_73/results.dbs # MEAN: 0.0355003291639236 SD: 2.37071005259525 EMP_CUT: 0.0999999999999943
./deltaBS_67/SL1344_snippy_67/results.dbs # MEAN: -0.00114735289296837 SD: 1.88271925446858 EMP_CUT: 0
./deltaBS_12/SL1344_snippy_12/results.dbs # MEAN: 0.00663907284768217 SD: 1.75810581633725 EMP_CUT: 0.199999999999989
./deltaBS_104/SL1344_snippy_104/results.dbs # MEAN: -0.00204384374484913 SD: 1.97444123534135 EMP_CUT: 0.0999999999999943
./deltaBS_81/SL1344_snippy_81/results.dbs # MEAN: -0.00620167790755053 SD: 1.7135253819302 EMP_CUT: 0
./deltaBS_41/SL1344_snippy_41/results.dbs # MEAN: 0.00142266335814729 SD: 1.72262718572057 EMP_CUT: 0.100000000000023
./deltaBS_90/SL1344_snippy_90/results.dbs # MEAN: 0.0265228215767635 SD: 2.25626763929661 EMP_CUT: 0
./deltaBS_75/SL1344_snippy_75/results.dbs # MEAN: 0.00523284515385881 SD: 1.80293377880249 EMP_CUT: 0.0999999999999943
./deltaBS_83/SL1344_snippy_83/results.dbs # MEAN: -0.00965993100049281 SD: 1.92928250925588 EMP_CUT: 0
./deltaBS_127/SL1344_snippy_127/results.dbs # MEAN: 0.00696369636963696 SD: 1.84095653579047 EMP_CUT: 0.0999999999999943
./deltaBS_133/SL1344_snippy_133/results.dbs # MEAN: 0.00453870275623038 SD: 1.78770350810469 EMP_CUT: 0.0999999999999943
./deltaBS_56/SL1344_snippy_56/results.dbs # MEAN: 0.0365719980069755 SD: 2.47181048967295 EMP_CUT: 0
./deltaBS_23/SL1344_snippy_23/results.dbs # MEAN: 0.0348200961697894 SD: 2.28829642029477 EMP_CUT: 0
./deltaBS_126/SL1344_snippy_126/results.dbs # MEAN: 0.0362481438706484 SD: 2.10588613267397 EMP_CUT: 0.100000000000001
./deltaBS_2/SL1344_snippy_2/results.dbs # MEAN: 0.0165266106442577 SD: 1.85331961219028 EMP_CUT: 0.100000000000001
./deltaBS_40/SL1344_snippy_40/results.dbs # MEAN: 0.000926692040377344 SD: 1.68771221440945 EMP_CUT: 0.100000000000009
./deltaBS_107/SL1344_snippy_107/results.dbs # MEAN: -0.00120342894823604 SD: 1.98973596714366 EMP_CUT: 0.0999999999999943
./deltaBS_30/SL1344_snippy_30/results.dbs # MEAN: -0.00171419152793793 SD: 2.23923958143404 EMP_CUT: 0
./deltaBS_89/SL1344_snippy_89/results.dbs # MEAN: 0.02843853820598 SD: 2.38258898060741 EMP_CUT: 0
./deltaBS_94/SL1344_snippy_94/results.dbs # MEAN: 0.00379559645087095 SD: 2.02965045621139 EMP_CUT: 0
./deltaBS_103/SL1344_snippy_103/results.dbs # MEAN: 0.00158233064117362 SD: 1.97296150686303 EMP_CUT: 0.100000000000009
./deltaBS_122/SL1344_snippy_122/results.dbs # MEAN: 0.0267833553500659 SD: 2.14000484135999 EMP_CUT: 0.199999999999989
./deltaBS_118/SL1344_snippy_118/results.dbs # MEAN: -0.0103130148270181 SD: 1.60681839870832 EMP_CUT: 0
./deltaBS_117/SL1344_snippy_117/results.dbs # MEAN: 0.0035081912957141 SD: 1.77502793431381 EMP_CUT: 0.200000000000003
./deltaBS_25/SL1344_snippy_25/results.dbs # MEAN: -0.0075016523463317 SD: 1.94912462195606 EMP_CUT: 0
./deltaBS_113/SL1344_snippy_113/results.dbs # MEAN: 0.000364238410596082 SD: 1.7349679346604 EMP_CUT: 0.100000000000023
./deltaBS_93/SL1344_snippy_93/results.dbs # MEAN: 0.0140701869465398 SD: 31.1547372765103 EMP_CUT: 0
./deltaBS_82/SL1344_snippy_82/results.dbs # MEAN: -0.00874505928853753 SD: 1.66270639395682 EMP_CUT: 0
./deltaBS_114/SL1344_snippy_114/results.dbs # MEAN: 0.00029781601588357 SD: 1.72679954536949 EMP_CUT: 0.100000000000009
./deltaBS_48/SL1344_snippy_48/results.dbs # MEAN: -0.00740618284013872 SD: 1.73795136512676 EMP_CUT: 1.30000000000001
./deltaBS_29/SL1344_snippy_29/results.dbs # MEAN: -0.0111331024245422 SD: 1.65338140689816 EMP_CUT: 0
./deltaBS_60/SL1344_snippy_60/results.dbs # MEAN: -0.00437005277044849 SD: 2.19493513822381 EMP_CUT: 0
./deltaBS_26/SL1344_snippy_26/results.dbs # MEAN: -0.00755216959258025 SD: 1.94739195773442 EMP_CUT: 0
./deltaBS_68/SL1344_snippy_68/results.dbs # MEAN: -0.000131774007576959 SD: 2.04938999963911 EMP_CUT: 0.0999999999999943
./deltaBS_62/SL1344_snippy_62/results.dbs # MEAN: -0.0132563891178894 SD: 1.6088421389398 EMP_CUT: 0
